"","X.1","X","Island","Site","Spearfishing","Diving","Species","Species.Code","Phase","Length.cm","g.frac","FR","BR","TDB","for.dur","for.bites","tot.BM","tot.DEN","scar.BM","herb.BM","scar.DEN","conspec.BM","conspec.DEN","carn.BM","carn.DEN","cover_CCA","cover_LC","cover_MA","cover_TA","canopy_MA","canopy_TA","rugosity","int.tot","int.scar","int.con","int.hetscar","int.dam","PC1.x","PC2.x","PC1.y","PC2.y","PC1.x.x","PC2.x.x","PC1.y.y","PC2.y.y","PC1.x.x.x","PC2.x.x.x","PC1.y.y.y","PC2.y.y.y","PC1.x.x.x.x","PC2.x.x.x.x","PC1.y.y.y.y","PC2.y.y.y.y","PC1.x.x.x.x.x","PC2.x.x.x.x.x","PC1.y.y.y.y.y","PC2.y.y.y.y.y","PC1","PC2"
"44",44,44,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",28,0.725000001,1650,0.632183908,17325,17.4,11,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,2,1,1,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"45",45,45,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",24,0.291666666,420,0.4,4410,11.66666667,4.666666667,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,4,1,0,0,3,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"46",46,46,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",32,0,0,0,0,NA,NA,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"47",47,47,"Bonaire","18th Palm","None","High","Scarus vetula","qup","t",42,0.283333334,900,0.882352941,9450,8.5,7.5,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,2,1,1,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"48",48,48,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",28,0.5,1860,1.033333333,19530,30,31,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,1,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"49",49,49,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","t",38,0.225,540,0.666666667,5670,9,6,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,3,1,0,1,2,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"50",50,50,"Bonaire","18th Palm","None","High","Scarus vetula","qup","t",36,0.5,1980,1.1,20790,20,22,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,2,1,0,1,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"51",51,51,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",27,0.6,1230,0.569444444,12915,36,20.5,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,2,0,0,0,2,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"52",52,52,"Bonaire","18th Palm","None","High","Scarus vetula","qup","t",36,0.408333334,1020,0.693877551,10710,12.25,8.5,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,3,1,0,0,2,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"53",53,53,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",18,0.066666667,330,1.375,3465,8,11,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"54",54,54,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",23,1,1050,0.291666667,11025,120,35,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"55",55,55,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",27,0.483333334,1380,0.793103448,14490,19.33333333,15.33333333,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"56",56,56,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",22,0.7,450,0.178571429,4725,42,7.5,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"57",57,57,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",22,0.225,840,1.037037037,8820,5.4,5.6,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"58",58,58,"Bonaire","18th Palm","None","High","Scarus vetula","qup","t",46,0.25,480,0.533333333,5040,15,8,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"59",59,59,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","t",45,0.283333333,510,0.5,5355,17,8.5,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,2,1,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"60",60,60,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",28,0.475,900,0.526315789,9450,19,10,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,1,1,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"61",61,61,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","t",38,0.608333333,750,0.342465753,7875,18.25,6.25,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"62",62,62,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",22,0.908333333,1140,0.348623853,11970,54.5,19,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"63",63,63,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","t",27,0.158333334,450,0.789473684,4725,4.75,3.75,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,2,1,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"64",64,64,"Bonaire","18th Palm","None","High","Scarus vetula","qup","t",34,0.525,1590,0.841269841,16695,21,17.66666667,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"65",65,65,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",30,0.591666667,660,0.309859155,6930,23.66666667,7.333333333,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,2,0,0,0,2,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"66",66,66,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",21,0.483333334,1560,0.896551724,16380,9.666666667,8.666666667,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,3,2,2,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"67",67,67,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",34,0.458333333,510,0.309090909,5355,13.75,4.25,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"68",68,68,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",18,0.508333334,2370,1.295081967,24885,15.25,19.75,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"69",69,69,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",20,0.258333334,1200,1.290322581,12600,15.5,20,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"70",70,70,"Bonaire","18th Palm","None","High","Scarus vetula","qup","t",38,0.641666666,1320,0.571428571,13860,25.66666667,14.66666667,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,1,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"71",71,71,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","i",26,0.9,1020,0.314814815,10710,54,17,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"72",72,72,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",25,0.541666667,1830,0.938461538,19215,16.25,15.25,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"73",73,73,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",26,0.725000001,2310,0.885057471,24255,17.4,15.4,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"74",74,74,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","t",28,0.716666667,690,0.26744186,7245,43,11.5,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"75",75,75,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","t",43,0.4,840,0.583333333,8820,24,14,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"76",76,76,"Bonaire","18th Palm","None","High","Scarus vetula","qup","i",18,0.533333333,810,0.421875,8505,10.66666667,4.5,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"77",77,77,"Bonaire","18th Palm","None","High","Sparisoma viride","stop","t",31,0.491666666,540,0.305084746,5670,19.66666667,6,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,869.5667892,2.857142857,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,0,0,0,0,0,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
"78",78,78,"Bonaire","18th Palm","None","High","Scarus vetula","qup","t",48,0.35,900,0.714285714,9450,21,15,12949.86012,70.11904762,2746.949304,4863.04674,17.02380952,709.1312422,2.023809524,1629.714769,10.83333333,7.6,44.6,5.4,34.3,2.75,1.75,1.77,1,0,0,0,1,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.419111014,1.009711503,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933,-2.41911101391039,1.00971150310933
